日期,时间,分区,使用量,year,month,Time,Used,All,使用率
2023/1/29,22:00:19,SG2/IRDCSG,320/320,2023,1,22,320,320,100
2023/1/29,22:00:19,ABUD/vi_irdc,256/1024,2023,1,22,256,1024,25
2023/1/29,22:00:19,SH40/IRDC_Share,104/384,2023,1,22,104,384,27.08
2023/1/30,10:00:20,SG2/IRDCSG,320/320,2023,1,10,320,320,100
2023/1/30,10:00:20,ABUD/vi_irdc,64/1024,2023,1,10,64,1024,6.25
2023/1/30,10:00:20,SH40/IRDC_Share,72/384,2023,1,10,72,384,18.75
2023/1/30,14:00:19,SG2/IRDCSG,320/320,2023,1,14,320,320,100
2023/1/30,14:00:19,ABUD/vi_irdc,128/1024,2023,1,14,128,1024,12.5
2023/1/30,14:00:19,SH40/IRDC_Share,104/384,2023,1,14,104,384,27.08
2023/1/30,18:00:18,SG2/IRDCSG,256/320,2023,1,18,256,320,80
2023/1/30,18:00:18,ABUD/vi_irdc,192/1024,2023,1,18,192,1024,18.75
2023/1/30,18:00:18,SH40/IRDC_Share,144/384,2023,1,18,144,384,37.5
2023/1/30,22:00:24,SG2/IRDCSG,256/320,2023,1,22,256,320,80
2023/1/30,22:00:24,ABUD/vi_irdc,192/1024,2023,1,22,192,1024,18.75
2023/1/30,22:00:24,SH40/IRDC_Share,152/384,2023,1,22,152,384,39.58
2023/1/31,10:00:18,SG2/IRDCSG,256/320,2023,1,10,256,320,80
2023/1/31,10:00:18,ABUD/vi_irdc,128/1024,2023,1,10,128,1024,12.5
2023/1/31,10:00:18,SH40/IRDC_Share,120/384,2023,1,10,120,384,31.25
2023/1/31,14:00:18,SG2/IRDCSG,256/320,2023,1,14,256,320,80
2023/1/31,14:00:18,ABUD/vi_irdc,128/1024,2023,1,14,128,1024,12.5
2023/1/31,14:00:18,SH40/IRDC_Share,120/384,2023,1,14,120,384,31.25
2023/1/31,18:00:18,SG2/IRDCSG,256/320,2023,1,18,256,320,80
2023/1/31,18:00:18,ABUD/vi_irdc,128/1024,2023,1,18,128,1024,12.5
2023/1/31,18:00:18,SH40/IRDC_Share,112/384,2023,1,18,112,384,29.17
2023/2/1,22:00:23,SG2/IRDCSG,256/320,2023,2,22,256,320,80
2023/2/1,22:00:23,ABUD/vi_irdc,576/1024,2023,2,22,576,1024,56.25
2023/2/1,22:00:23,SH40/IRDC_Share,168/384,2023,2,22,168,384,43.75
2023/2/2,14:00:20,SG2/IRDCSG,256/320,2023,2,14,256,320,80
2023/2/2,14:00:20,ABUD/vi_irdc,576/1024,2023,2,14,576,1024,56.25
2023/2/2,14:00:20,SH40/IRDC_Share,72/384,2023,2,14,72,384,18.75
2023/2/2,18:00:16,SG2/IRDCSG,192/320,2023,2,18,192,320,60
2023/2/2,18:00:16,ABUD/vi_irdc,384/1024,2023,2,18,384,1024,37.5
2023/2/2,18:00:16,SH40/IRDC_Share,72/384,2023,2,18,72,384,18.75
2023/2/2,22:00:19,SG2/IRDCSG,192/320,2023,2,22,192,320,60
2023/2/2,22:00:19,ABUD/vi_irdc,384/1024,2023,2,22,384,1024,37.5
